"ano" "sigla_uf" "id_classe" "area"
"123" 1986 "ES" "23" 65.1038898261724
"124" 1986 "ES" "24" 288.66005445624
"125" 1986 "ES" "25" 60.3352815914305
"126" 1986 "ES" "29" 792.841213475343
"127" 1986 "ES" "32" 3.78728864245604
"128" 1986 "ES" "33" 489.81703727087
"129" 1986 "ES" "41" 84.1844955911252
"130" 1986 "ES" "46" 1117.73228416803
"131" 1986 "ES" "48" 2.22357457739258
"132" 1986 "ES" "49" 199.548020299438
"133" 1986 "ES" "50" 375.874059514414
"134" 1986 "GO" "0" 0.0240497265625
"135" 1986 "GO" "3" 42711.1733457734
"136" 1986 "GO" "4" 93712.0216790992
"137" 1986 "GO" "9" 70.032391922734
"138" 1986 "GO" "11" 4937.25528854379
"139" 1986 "GO" "12" 14125.7257541214
"140" 1986 "GO" "15" 123879.071502923
"141" 1986 "GO" "20" 3.23879562567138
"142" 1986 "GO" "21" 43655.2168664634
"143" 1986 "GO" "24" 646.773333555108
"144" 1986 "GO" "25" 1928.60482087834
"145" 1986 "GO" "29" 178.072643768251
"146" 1986 "GO" "30" 14.9044647023926
"147" 1986 "GO" "33" 2698.80472951568
"148" 1986 "GO" "39" 8351.89591001643
"149" 1986 "GO" "41" 3269.61293792946
"150" 1986 "GO" "46" 50.5840818145141
"151" 1986 "GO" "47" 9.71314950006112
"152" 1986 "GO" "48" 0.108988701660156
"153" 1986 "MA" "0" 2.08311855444336
"154" 1986 "MA" "3" 153092.271165159
"155" 1986 "MA" "4" 103449.246248296
"156" 1986 "MA" "5" 4613.22222408457
"157" 1986 "MA" "11" 3595.99125794739
"158" 1986 "MA" "12" 16996.6144609379
"159" 1986 "MA" "15" 25659.6693952249
"160" 1986 "MA" "21" 15009.1779167485
"161" 1986 "MA" "23" 972.78984744198
"162" 1986 "MA" "24" 386.615630697876
"163" 1986 "MA" "25" 701.795024854672
"164" 1986 "MA" "29" 11.4412517368774
"165" 1986 "MA" "30" 11.8600924935914
"166" 1986 "MA" "31" 8.81072294201658
"167" 1986 "MA" "32" 327.614712049868
"168" 1986 "MA" "33" 4617.56746053196
"169" 1986 "MA" "39" 0.164979297790527
"170" 1986 "MA" "41" 1.34171829718017
"171" 1986 "MG" "0" 5.36714197332764
"172" 1986 "MG" "3" 91321.7571260963
"173" 1986 "MG" "4" 125322.195366718
"174" 1986 "MG" "9" 3935.38515953323
"175" 1986 "MG" "11" 3810.99185731331
"176" 1986 "MG" "12" 23796.3909754949
"177" 1986 "MG" "13" 0.40640615258789
"178" 1986 "MG" "15" 234432.109335559
"179" 1986 "MG" "20" 443.897065307188
"180" 1986 "MG" "21" 78136.5887354058
"181" 1986 "MG" "23" 0.0390253970336914
"182" 1986 "MG" "24" 1436.14238057377
"183" 1986 "MG" "25" 2039.2389969981
"184" 1986 "MG" "29" 5954.94817913625
"185" 1986 "MG" "30" 181.968920056214
"186" 1986 "MG" "33" 7371.25788992268
"187" 1986 "MG" "39" 2853.90412961842
"188" 1986 "MG" "41" 2126.82925119201
"189" 1986 "MG" "46" 3259.18780577387
"190" 1986 "MG" "47" 50.4293953175663
